nr	slot	ET	age_number	study	age	cond	sex	video	yoke	left_right	id	agem	aged	trial	min	sec	hide	choice	corr	valid	imitation	imi_what	imitator	daycare	oldersibs	sibs	sib_age1	sib_age2	sib_age3	friends	q1a	q1b	q2	q3	q4	q5	q6	q6_rev	q7	peer_mean
11	17	ET	26	ETPIP	M24	peer	0	gir3	f3	lef	8852832	26	815	8	9	50	3	3	1	in	0	0	0	0	0	1	0,3	na	na	1	4	4	3	4	4	3	5	1	2	2,833333333
11	17	ET	26	ETPIP	M24	peer	0	gir3	f3	lef	8852832	26	815	9	10	30	1	2	0	in	0	0	0	0	0	1	0,3	na	na	1	4	4	3	4	4	3	5	1	2	2,833333333
23	18	ET	25	ETPIP	M24	peer	0	gir3	f3	rig	8821764	25	789	1	5	52	3	2	0	in	0	0	0	1	0	0	na	na	na	1	30	0	5	5	4	4	3	3	4	4,166666667
23	18	ET	25	ETPIP	M24	peer	0	gir3	f3	rig	8821764	25	789	2	6	42	1	2	0	in	0	0	0	1	0	0	na	na	na	1	30	0	5	5	4	4	3	3	4	4,166666667
23	18	ET	25	ETPIP	M24	peer	0	gir3	f3	rig	8821764	25	789	4	8	15	1	2	0	in	0	0	0	1	0	0	na	na	na	1	30	0	5	5	4	4	3	3	4	4,166666667
23	18	ET	25	ETPIP	M24	peer	0	gir3	f3	rig	8821764	25	789	6	9	50	2	3	0	in	0	0	0	1	0	0	na	na	na	1	30	0	5	5	4	4	3	3	4	4,166666667
23	18	ET	25	ETPIP	M24	peer	0	gir3	f3	rig	8821764	25	789	7	10	50	1	2	0	in	0	0	0	1	0	0	na	na	na	1	30	0	5	5	4	4	3	3	4	4,166666667
23	18	ET	25	ETPIP	M24	peer	0	gir3	f3	rig	8821764	25	789	8	11	37	3	2	0	in	0	0	0	1	0	0	na	na	na	1	30	0	5	5	4	4	3	3	4	4,166666667
23	18	ET	25	ETPIP	M24	peer	0	gir3	f3	rig	8821764	25	789	9	12	20	2	3	0	in	0	0	0	1	0	0	na	na	na	1	30	0	5	5	4	4	3	3	4	4,166666667
4	19	ET	25	ETPIP	M24	adul	0	wom1	f1	lef	8870328	25	789	1	5	37	3	3	1	in	0	0	0	1	0	0	na	na	na	1	38	0	3	4	4	4	4	2	2	3,166666667
4	19	ET	25	ETPIP	M24	adul	0	wom1	f1	lef	8870328	25	789	2	6	19	1	1	1	in	0	0	0	1	0	0	na	na	na	1	38	0	3	4	4	4	4	2	2	3,166666667
4	19	ET	25	ETPIP	M24	adul	0	wom1	f1	lef	8870328	25	789	3	6	58	2	2	1	in	0	0	0	1	0	0	na	na	na	1	38	0	3	4	4	4	4	2	2	3,166666667
4	19	ET	25	ETPIP	M24	adul	0	wom1	f1	lef	8870328	25	789	4	7	45	1	1	1	in	0	0	0	1	0	0	na	na	na	1	38	0	3	4	4	4	4	2	2	3,166666667
4	19	ET	25	ETPIP	M24	adul	0	wom1	f1	lef	8870328	25	789	5	8	20	3	3	1	in	0	0	0	1	0	0	na	na	na	1	38	0	3	4	4	4	4	2	2	3,166666667
4	19	ET	25	ETPIP	M24	adul	0	wom1	f1	lef	8870328	25	789	6	8	55	2	2	1	in	0	0	0	1	0	0	na	na	na	1	38	0	3	4	4	4	4	2	2	3,166666667
4	19	ET	25	ETPIP	M24	adul	0	wom1	f1	lef	8870328	25	789	7	9	33	3	2	0	in	0	0	0	1	0	0	na	na	na	1	38	0	3	4	4	4	4	2	2	3,166666667
4	19	ET	25	ETPIP	M24	adul	0	wom1	f1	lef	8870328	25	789	8	10	55	2	2	1	in	0	0	0	1	0	0	na	na	na	1	38	0	3	4	4	4	4	2	2	3,166666667
4	19	ET	25	ETPIP	M24	adul	0	wom1	f1	lef	8870328	25	789	9	11	33	1	1	1	in	0	0	0	1	0	0	na	na	na	1	38	0	3	4	4	4	4	2	2	3,166666667
16	20	ET	26	ETPIP	M24	adul	0	wom1	f1	rig	8858520	26	802	1	5	45	1	1	1	in	0	0	0	1	0	0	na	na	na	1	35	0	4	5	5	5	2	4	4	4,5
16	20	ET	26	ETPIP	M24	adul	0	wom1	f1	rig	8858520	26	802	2	6	20	2	2	1	in	0	0	0	1	0	0	na	na	na	1	35	0	4	5	5	5	2	4	4	4,5
16	20	ET	26	ETPIP	M24	adul	0	wom1	f1	rig	8858520	26	802	3	7	0	3	3	1	in	0	0	0	1	0	0	na	na	na	1	35	0	4	5	5	5	2	4	4	4,5
16	20	ET	26	ETPIP	M24	adul	0	wom1	f1	rig	8858520	26	802	4	7	40	2	2	1	in	0	0	0	1	0	0	na	na	na	1	35	0	4	5	5	5	2	4	4	4,5
16	20	ET	26	ETPIP	M24	adul	0	wom1	f1	rig	8858520	26	802	5	8	15	1	1	1	in	0	0	0	1	0	0	na	na	na	1	35	0	4	5	5	5	2	4	4	4,5
16	20	ET	26	ETPIP	M24	adul	0	wom1	f1	rig	8858520	26	802	6	8	40	3	3	1	in	0	0	0	1	0	0	na	na	na	1	35	0	4	5	5	5	2	4	4	4,5
16	20	ET	26	ETPIP	M24	adul	0	wom1	f1	rig	8858520	26	802	7	9	30	1	1	1	in	0	0	0	1	0	0	na	na	na	1	35	0	4	5	5	5	2	4	4	4,5
16	20	ET	26	ETPIP	M24	adul	0	wom1	f1	rig	8858520	26	802	8	10	20	3	3	1	in	0	0	0	1	0	0	na	na	na	1	35	0	4	5	5	5	2	4	4	4,5
16	20	ET	26	ETPIP	M24	adul	0	wom1	f1	rig	8858520	26	802	9	11	0	2	2	1	in	0	0	0	1	0	0	na	na	na	1	35	0	4	5	5	5	2	4	4	4,5
8	21	ET	25	ETPIP	M24	adul	0	wom2	f2	lef	8825256	25	777	1	4	0	1	1	1	in	0	0	0	1	0	0	na	na	na	1	45	15	5	5	5	4	3	3	4	4,333333333
8	21	ET	25	ETPIP	M24	adul	0	wom2	f2	lef	8825256	25	777	2	4	45	2	1	0	in	0	0	0	1	0	0	na	na	na	1	45	15	5	5	5	4	3	3	4	4,333333333
8	21	ET	25	ETPIP	M24	adul	0	wom2	f2	lef	8825256	25	777	3	5	15	3	3	1	in	0	0	0	1	0	0	na	na	na	1	45	15	5	5	5	4	3	3	4	4,333333333
8	21	ET	25	ETPIP	M24	adul	0	wom2	f2	lef	8825256	25	777	4	5	57	2	2	1	in	0	0	0	1	0	0	na	na	na	1	45	15	5	5	5	4	3	3	4	4,333333333
8	21	ET	25	ETPIP	M24	adul	0	wom2	f2	lef	8825256	25	777	5	6	31	3	3	1	in	0	0	0	1	0	0	na	na	na	1	45	15	5	5	5	4	3	3	4	4,333333333
8	21	ET	25	ETPIP	M24	adul	0	wom2	f2	lef	8825256	25	777	6	7	14	1	1	1	in	0	0	0	1	0	0	na	na	na	1	45	15	5	5	5	4	3	3	4	4,333333333
8	21	ET	25	ETPIP	M24	adul	0	wom2	f2	lef	8825256	25	777	7	7	53	2	2	1	in	0	0	0	1	0	0	na	na	na	1	45	15	5	5	5	4	3	3	4	4,333333333
8	21	ET	25	ETPIP	M24	adul	0	wom2	f2	lef	8825256	25	777	9	9	20	1	1	1	in	0	0	0	1	0	0	na	na	na	1	45	15	5	5	5	4	3	3	4	4,333333333
20	22		25	ETPIP	M24	adul	0	wom2	f2	rig	8842680	25	784	1	6	0	1	2	0	in	0	0	1	0	1	3	6	8	8	0	0	0	na	na	na	na	na	n5	na	na
20	22		25	ETPIP	M24	adul	0	wom2	f2	rig	8842680	25	784	2	6	40	3	3	1	in	0	0	1	0	1	3	6	8	8	0	0	0	na	na	na	na	na	n5	na	na
20	22		25	ETPIP	M24	adul	0	wom2	f2	rig	8842680	25	784	3	7	30	2	2	1	in	0	0	1	0	1	3	6	8	8	0	0	0	na	na	na	na	na	n5	na	na
20	22		25	ETPIP	M24	adul	0	wom2	f2	rig	8842680	25	784	4	8	13	3	3	1	in	0	0	1	0	1	3	6	8	8	0	0	0	na	na	na	na	na	n5	na	na
20	22		25	ETPIP	M24	adul	0	wom2	f2	rig	8842680	25	784	5	8	50	2	3	0	in	0	0	1	0	1	3	6	8	8	0	0	0	na	na	na	na	na	n5	na	na
20	22		25	ETPIP	M24	adul	0	wom2	f2	rig	8842680	25	784	6	9	33	1	2	0	in	1	att	1	0	1	3	6	8	8	0	0	0	na	na	na	na	na	n5	na	na
20	22		25	ETPIP	M24	adul	0	wom2	f2	rig	8842680	25	784	7	10	33	3	2	0	in	0	0	1	0	1	3	6	8	8	0	0	0	na	na	na	na	na	n5	na	na
20	22		25	ETPIP	M24	adul	0	wom2	f2	rig	8842680	25	784	8	11	0	2	2	1	in	0	0	1	0	1	3	6	8	8	0	0	0	na	na	na	na	na	n5	na	na
20	22		25	ETPIP	M24	adul	0	wom2	f2	rig	8842680	25	784	9	12	0	1	2	0	in	0	0	1	0	1	3	6	8	8	0	0	0	na	na	na	na	na	n5	na	na
12	23	ET	25	ETPIP	M24	adul	0	wom3	f3	lef	8818056	25	762	1	4	44	1	1	1	in	0	0	0	1	0	0	na	na	na	1	40	0	4	5	5	5	2	4	4	4,5
12	23	ET	25	ETPIP	M24	adul	0	wom3	f3	lef	8818056	25	762	2	5	42	3	2	0	in	0	0	0	1	0	0	na	na	na	1	40	0	4	5	5	5	2	4	4	4,5
12	23	ET	25	ETPIP	M24	adul	0	wom3	f3	lef	8818056	25	762	3	6	36	2	2	1	in	0	0	0	1	0	0	na	na	na	1	40	0	4	5	5	5	2	4	4	4,5
12	23	ET	25	ETPIP	M24	adul	0	wom3	f3	lef	8818056	25	762	4	7	23	1	2	0	in	0	0	0	1	0	0	na	na	na	1	40	0	4	5	5	5	2	4	4	4,5
12	23	ET	25	ETPIP	M24	adul	0	wom3	f3	lef	8818056	25	762	5	8	6	2	2	1	in	0	0	0	1	0	0	na	na	na	1	40	0	4	5	5	5	2	4	4	4,5
12	23	ET	25	ETPIP	M24	adul	0	wom3	f3	lef	8818056	25	762	6	8	55	3	2	0	in	0	0	0	1	0	0	na	na	na	1	40	0	4	5	5	5	2	4	4	4,5
12	23	ET	25	ETPIP	M24	adul	0	wom3	f3	lef	8818056	25	762	7	9	50	2	2	1	in	0	0	0	1	0	0	na	na	na	1	40	0	4	5	5	5	2	4	4	4,5
12	23	ET	25	ETPIP	M24	adul	0	wom3	f3	lef	8818056	25	762	8	10	41	3	2	0	in	0	0	0	1	0	0	na	na	na	1	40	0	4	5	5	5	2	4	4	4,5
12	23	ET	25	ETPIP	M24	adul	0	wom3	f3	lef	8818056	25	762	9	11	20	1	2	0	in	0	0	0	1	0	0	na	na	na	1	40	0	4	5	5	5	2	4	4	4,5
24	24	ET	26	ETPIP	M24	adul	0	wom3	f3	rig	8854200	26	792	1	5	0	2	2	1	in	0	0	0	0	1	2	11	9	na	0	0	0	na	na	na	na	na	n5	na	na
24	24	ET	26	ETPIP	M24	adul	0	wom3	f3	rig	8854200	26	792	2	5	30	3	2	0	in	0	0	0	0	1	2	11	9	na	0	0	0	na	na	na	na	na	n5	na	na
24	24	ET	26	ETPIP	M24	adul	0	wom3	f3	rig	8854200	26	792	3	6	10	1	1	1	in	0	0	0	0	1	2	11	9	na	0	0	0	na	na	na	na	na	n5	na	na
24	24	ET	26	ETPIP	M24	adul	0	wom3	f3	rig	8854200	26	792	4	6	50	3	3	1	in	0	0	0	0	1	2	11	9	na	0	0	0	na	na	na	na	na	n5	na	na
24	24	ET	26	ETPIP	M24	adul	0	wom3	f3	rig	8854200	26	792	5	7	25	2	2	1	in	0	0	0	0	1	2	11	9	na	0	0	0	na	na	na	na	na	n5	na	na
24	24	ET	26	ETPIP	M24	adul	0	wom3	f3	rig	8854200	26	792	6	8	5	1	1	1	in	0	0	0	0	1	2	11	9	na	0	0	0	na	na	na	na	na	n5	na	na
24	24	ET	26	ETPIP	M24	adul	0	wom3	f3	rig	8854200	26	792	7	8	45	3	3	1	in	0	0	0	0	1	2	11	9	na	0	0	0	na	na	na	na	na	n5	na	na
24	24	ET	26	ETPIP	M24	adul	0	wom3	f3	rig	8854200	26	792	8	9	18	2	2	1	in	0	0	0	0	1	2	11	9	na	0	0	0	na	na	na	na	na	n5	na	na
24	24	ET	26	ETPIP	M24	adul	0	wom3	f3	rig	8854200	26	792	9	10	5	1	1	1	in	0	0	0	0	1	2	11	9	na	0	0	0	na	na	na	na	na	n5	na	na
0	1	ET	38	ETPIP	M36	peer	1	boy1	m1	lef	8764236	38	1176	1	5	50	2	2	1	in	0	0	0	1	1	1	1	na	na	1	na	45	3	5	4	4	3	3	3	3,666666667
0	1	ET	38	ETPIP	M36	peer	1	boy1	m1	lef	8764236	38	1176	2	6	20	1	1	1	in	0	0	0	1	1	1	1	na	na	1	na	45	3	5	4	4	3	3	3	3,666666667
0	1	ET	38	ETPIP	M36	peer	1	boy1	m1	lef	8764236	38	1176	3	7	25	3	3	1	in	0	0	0	1	1	1	1	na	na	1	na	45	3	5	4	4	3	3	3	3,666666667
0	1	ET	38	ETPIP	M36	peer	1	boy1	m1	lef	8764236	38	1176	4	7	40	1	1	1	in	0	0	0	1	1	1	1	na	na	1	na	45	3	5	4	4	3	3	3	3,666666667
0	1	ET	38	ETPIP	M36	peer	1	boy1	m1	lef	8764236	38	1176	5	8	12	3	3	1	in	0	0	0	1	1	1	1	na	na	1	na	45	3	5	4	4	3	3	3	3,666666667
0	1	ET	38	ETPIP	M36	peer	1	boy1	m1	lef	8764236	38	1176	6	8	53	2	2	1	in	0	0	0	1	1	1	1	na	na	1	na	45	3	5	4	4	3	3	3	3,666666667
0	1	ET	38	ETPIP	M36	peer	1	boy1	m1	lef	8764236	38	1176	7	9	27	1	1	1	in	0	0	0	1	1	1	1	na	na	1	na	45	3	5	4	4	3	3	3	3,666666667
0	1	ET	38	ETPIP	M36	peer	1	boy1	m1	lef	8764236	38	1176	8	10	5	2	2	1	in	0	0	0	1	1	1	1	na	na	1	na	45	3	5	4	4	3	3	3	3,666666667
0	1	ET	38	ETPIP	M36	peer	1	boy1	m1	lef	8764236	38	1176	9	10	45	3	2	0	in	0	0	0	1	1	1	1	na	na	1	na	45	3	5	4	4	3	3	3	3,666666667
0	2	ET	38	ETPIP	M36	peer	1	boy1	m1	rig	8755884	38	1159	1	5	51	1	1	1	in	0	0	0	1	0	0	na	na	na	1	na	50	3	5	4	4	4	2	2	3,333333333
0	2	ET	38	ETPIP	M36	peer	1	boy1	m1	rig	8755884	38	1159	2	6	36	3	3	1	in	0	0	0	1	0	0	na	na	na	1	na	50	3	5	4	4	4	2	2	3,333333333
0	2	ET	38	ETPIP	M36	peer	1	boy1	m1	rig	8755884	38	1159	3	7	8	2	2	1	in	0	0	0	1	0	0	na	na	na	1	na	50	3	5	4	4	4	2	2	3,333333333
0	2	ET	38	ETPIP	M36	peer	1	boy1	m1	rig	8755884	38	1159	4	7	50	3	3	1	in	0	0	0	1	0	0	na	na	na	1	na	50	3	5	4	4	4	2	2	3,333333333
0	2	ET	38	ETPIP	M36	peer	1	boy1	m1	rig	8755884	38	1159	5	8	30	1	1	1	in	0	0	0	1	0	0	na	na	na	1	na	50	3	5	4	4	4	2	2	3,333333333
0	2	ET	38	ETPIP	M36	peer	1	boy1	m1	rig	8755884	38	1159	6	9	20	2	2	1	in	0	0	0	1	0	0	na	na	na	1	na	50	3	5	4	4	4	2	2	3,333333333
0	2	ET	38	ETPIP	M36	peer	1	boy1	m1	rig	8755884	38	1159	7	9	55	1	1	1	in	0	0	0	1	0	0	na	na	na	1	na	50	3	5	4	4	4	2	2	3,333333333
0	2	ET	38	ETPIP	M36	peer	1	boy1	m1	rig	8755884	38	1159	8	10	45	2	2	1	in	0	0	0	1	0	0	na	na	na	1	na	50	3	5	4	4	4	2	2	3,333333333
0	2	ET	38	ETPIP	M36	peer	1	boy1	m1	rig	8755884	38	1159	9	11	25	3	3	1	in	0	0	0	1	0	0	na	na	na	1	na	50	3	5	4	4	4	2	2	3,333333333
0	3	ET	37	ETPIP	M36	peer	1	boy2	m2	lef	8724924	37	1152	1	6	0	1	1	1	in	0	0	1	1	0	0	na	na	na	1	na	40	3	na	4	4	4	2	2	3
0	3	ET	37	ETPIP	M36	peer	1	boy2	m2	lef	8724924	37	1152	2	6	33	3	3	1	in	0	0	1	1	0	0	na	na	na	1	na	40	3	na	4	4	4	2	2	3
0	3	ET	37	ETPIP	M36	peer	1	boy2	m2	lef	8724924	37	1152	3	7	5	2	2	1	in	0	0	1	1	0	0	na	na	na	1	na	40	3	na	4	4	4	2	2	3
0	3	ET	37	ETPIP	M36	peer	1	boy2	m2	lef	8724924	37	1152	4	7	35	3	3	1	in	1	att	1	1	0	0	na	na	na	1	na	40	3	na	4	4	4	2	2	3
0	3	ET	37	ETPIP	M36	peer	1	boy2	m2	lef	8724924	37	1152	5	8	18	1	1	1	in	0	0	1	1	0	0	na	na	na	1	na	40	3	na	4	4	4	2	2	3
0	3	ET	37	ETPIP	M36	peer	1	boy2	m2	lef	8724924	37	1152	6	8	45	2	2	1	in	0	0	1	1	0	0	na	na	na	1	na	40	3	na	4	4	4	2	2	3
0	3	ET	37	ETPIP	M36	peer	1	boy2	m2	lef	8724924	37	1152	7	9	28	1	1	1	in	0	0	1	1	0	0	na	na	na	1	na	40	3	na	4	4	4	2	2	3
0	3	ET	37	ETPIP	M36	peer	1	boy2	m2	lef	8724924	37	1152	8	10	15	3	3	1	in	1	point	1	1	0	0	na	na	na	1	na	40	3	na	4	4	4	2	2	3
0	3	ET	37	ETPIP	M36	peer	1	boy2	m2	lef	8724924	37	1152	9	10	52	2	2	1	in	0	0	1	1	0	0	na	na	na	1	na	40	3	na	4	4	4	2	2	3
0	4	ET	37	ETPIP	M36	peer	1	boy2	m2	rig	8728884	37	1148	1	4	10	1	1	1	in	0	0	0	1	0	1	0,3	na	na	1	na	45	3	4	4	4	3	3	2	3,333333333
0	4	ET	37	ETPIP	M36	peer	1	boy2	m2	rig	8728884	37	1148	2	4	40	3	3	1	in	0	0	0	1	0	1	0,3	na	na	1	na	45	3	4	4	4	3	3	2	3,333333333
0	4	ET	37	ETPIP	M36	peer	1	boy2	m2	rig	8728884	37	1148	3	5	26	2	2	1	in	0	0	0	1	0	1	0,3	na	na	1	na	45	3	4	4	4	3	3	2	3,333333333
0	4	ET	37	ETPIP	M36	peer	1	boy2	m2	rig	8728884	37	1148	4	6	0	1	1	1	in	0	0	0	1	0	1	0,3	na	na	1	na	45	3	4	4	4	3	3	2	3,333333333
0	4	ET	37	ETPIP	M36	peer	1	boy2	m2	rig	8728884	37	1148	5	6	30	2	2	1	in	0	0	0	1	0	1	0,3	na	na	1	na	45	3	4	4	4	3	3	2	3,333333333
0	4	ET	37	ETPIP	M36	peer	1	boy2	m2	rig	8728884	37	1148	6	7	0	3	3	1	in	0	0	0	1	0	1	0,3	na	na	1	na	45	3	4	4	4	3	3	2	3,333333333
0	4	ET	37	ETPIP	M36	peer	1	boy2	m2	rig	8728884	37	1148	7	7	40	1	1	1	in	0	0	0	1	0	1	0,3	na	na	1	na	45	3	4	4	4	3	3	2	3,333333333
0	4	ET	37	ETPIP	M36	peer	1	boy2	m2	rig	8728884	37	1148	8	8	18	2	2	1	in	0	0	0	1	0	1	0,3	na	na	1	na	45	3	4	4	4	3	3	2	3,333333333
0	4	ET	37	ETPIP	M36	peer	1	boy2	m2	rig	8728884	37	1148	9	8	45	3	3	1	in	0	0	0	1	0	1	0,3	na	na	1	na	45	3	4	4	4	3	3	2	3,333333333
0	5	ET	38	ETPIP	M36	peer	1	boy3	m3	lef	8745732	38	1164	1	6	35	3	3	1	in	0	0	0	1	0	0	na	na	na	na	na	na	na	na	na	na	na	n5	na	na
0	5	ET	38	ETPIP	M36	peer	1	boy3	m3	lef	8745732	38	1164	2	7	5	1	1	1	in	0	0	0	1	0	0	na	na	na	na	na	na	na	na	na	na	na	n5	na	na
0	5	ET	38	ETPIP	M36	peer	1	boy3	m3	lef	8745732	38	1164	3	7	36	2	2	1	in	0	0	0	1	0	0	na	na	na	na	na	na	na	na	na	na	na	n5	na	na
0	5	ET	38	ETPIP	M36	peer	1	boy3	m3	lef	8745732	38	1164	4	8	12	3	3	1	in	0	0	0	1	0	0	na	na	na	na	na	na	na	na	na	na	na	n5	na	na
0	5	ET	38	ETPIP	M36	peer	1	boy3	m3	lef	8745732	38	1164	5	8	40	2	2	1	in	0	0	0	1	0	0	na	na	na	na	na	na	na	na	na	na	na	n5	na	na
0	5	ET	38	ETPIP	M36	peer	1	boy3	m3	lef	8745732	38	1164	6	9	15	3	2	0	in	0	0	0	1	0	0	na	na	na	na	na	na	na	na	na	na	na	n5	na	na
0	5	ET	38	ETPIP	M36	peer	1	boy3	m3	lef	8745732	38	1164	7	9	50	1	1	1	in	0	0	0	1	0	0	na	na	na	na	na	na	na	na	na	na	na	n5	na	na
0	5	ET	38	ETPIP	M36	peer	1	boy3	m3	lef	8745732	38	1164	8	10	27	2	2	1	in	0	0	0	1	0	0	na	na	na	na	na	na	na	na	na	na	na	n5	na	na
0	5	ET	38	ETPIP	M36	peer	1	boy3	m3	lef	8745732	38	1164	9	11	3	3	3	1	in	0	0	0	1	0	0	na	na	na	na	na	na	na	na	na	na	na	n5	na	na
0	6		37	ETPIP	M36	peer	1	boy3	m3	rig	8751672	37	1142	1	6	55	3	2	0	in	0	0	0	1	0	0	na	na	na	1	na	35	5	5	5	3	3	3	3	4
0	6		37	ETPIP	M36	peer	1	boy3	m3	rig	8751672	37	1142	2	7	30	2	2	1	in	0	0	0	1	0	0	na	na	na	1	na	35	5	5	5	3	3	3	3	4
0	6		37	ETPIP	M36	peer	1	boy3	m3	rig	8751672	37	1142	3	8	0	1	2	0	in	0	0	0	1	0	0	na	na	na	1	na	35	5	5	5	3	3	3	3	4
0	6		37	ETPIP	M36	peer	1	boy3	m3	rig	8751672	37	1142	4	8	33	3	3	1	in	0	0	0	1	0	0	na	na	na	1	na	35	5	5	5	3	3	3	3	4
0	6		37	ETPIP	M36	peer	1	boy3	m3	rig	8751672	37	1142	5	9	8	1	1	1	in	0	0	0	1	0	0	na	na	na	1	na	35	5	5	5	3	3	3	3	4
0	6		37	ETPIP	M36	peer	1	boy3	m3	rig	8751672	37	1142	6	9	42	2	2	1	in	0	0	0	1	0	0	na	na	na	1	na	35	5	5	5	3	3	3	3	4
0	6		37	ETPIP	M36	peer	1	boy3	m3	rig	8751672	37	1142	7	10	10	3	3	1	in	0	0	0	1	0	0	na	na	na	1	na	35	5	5	5	3	3	3	3	4
0	6		37	ETPIP	M36	peer	1	boy3	m3	rig	8751672	37	1142	8	10	50	2	2	1	in	0	0	0	1	0	0	na	na	na	1	na	35	5	5	5	3	3	3	3	4
0	6		37	ETPIP	M36	peer	1	boy3	m3	rig	8751672	37	1142	9	11	25	1	1	1	in	0	0	0	1	0	0	na	na	na	1	na	35	5	5	5	3	3	3	3	4
0	7	ET	37	ETPIP	M36	adul	1	man1	m1	lef	8788032	37	1132	1	4	20	2	2	1	in	0	0	0	1	0	1	1	na	na	1	na	45	4	5	5	4	4	2	2	3,666666667
0	7	ET	37	ETPIP	M36	adul	1	man1	m1	lef	8788032	37	1132	2	4	55	1	1	1	in	0	0	0	1	0	1	1	na	na	1	na	45	4	5	5	4	4	2	2	3,666666667
0	7	ET	37	ETPIP	M36	adul	1	man1	m1	lef	8788032	37	1132	3	5	35	3	3	1	in	0	0	0	1	0	1	1	na	na	1	na	45	4	5	5	4	4	2	2	3,666666667
0	7	ET	37	ETPIP	M36	adul	1	man1	m1	lef	8788032	37	1132	4	6	5	1	1	1	in	0	0	0	1	0	1	1	na	na	1	na	45	4	5	5	4	4	2	2	3,666666667
0	7	ET	37	ETPIP	M36	adul	1	man1	m1	lef	8788032	37	1132	5	6	40	2	2	1	in	0	0	0	1	0	1	1	na	na	1	na	45	4	5	5	4	4	2	2	3,666666667
0	7	ET	37	ETPIP	M36	adul	1	man1	m1	lef	8788032	37	1132	6	7	10	3	3	1	in	0	0	0	1	0	1	1	na	na	1	na	45	4	5	5	4	4	2	2	3,666666667
0	7	ET	37	ETPIP	M36	adul	1	man1	m1	lef	8788032	37	1132	7	8	3	1	1	1	in	0	0	0	1	0	1	1	na	na	1	na	45	4	5	5	4	4	2	2	3,666666667
0	7	ET	37	ETPIP	M36	adul	1	man1	m1	lef	8788032	37	1132	8	8	35	3	3	1	in	0	0	0	1	0	1	1	na	na	1	na	45	4	5	5	4	4	2	2	3,666666667
0	7	ET	37	ETPIP	M36	adul	1	man1	m1	lef	8788032	37	1132	9	9	10	2	2	1	in	0	0	0	1	0	1	1	na	na	1	na	45	4	5	5	4	4	2	2	3,666666667
0	8		38	ETPIP	M36	adul	1	man1	m1	rig	8746092	38	1173	1	5	14	2	2	1	in	0	0	1	1	0	1	1	na	na	1	na	35	3	5	5	4	2	4	3	4
0	8		38	ETPIP	M36	adul	1	man1	m1	rig	8746092	38	1173	2	5	40	3	3	1	in	0	0	1	1	0	1	1	na	na	1	na	35	3	5	5	4	2	4	3	4
0	8		38	ETPIP	M36	adul	1	man1	m1	rig	8746092	38	1173	3	6	10	1	1	1	in	0	0	1	1	0	1	1	na	na	1	na	35	3	5	5	4	2	4	3	4
0	8		38	ETPIP	M36	adul	1	man1	m1	rig	8746092	38	1173	4	6	44	2	2	1	in	0	0	1	1	0	1	1	na	na	1	na	35	3	5	5	4	2	4	3	4
0	8		38	ETPIP	M36	adul	1	man1	m1	rig	8746092	38	1173	5	7	37	3	3	1	in	0	0	1	1	0	1	1	na	na	1	na	35	3	5	5	4	2	4	3	4
0	8		38	ETPIP	M36	adul	1	man1	m1	rig	8746092	38	1173	6	8	10	2	1	0	in	0	0	1	1	0	1	1	na	na	1	na	35	3	5	5	4	2	4	3	4
0	8		38	ETPIP	M36	adul	1	man1	m1	rig	8746092	38	1173	7	8	40	3	3	1	in	1	att	1	1	0	1	1	na	na	1	na	35	3	5	5	4	2	4	3	4
0	8		38	ETPIP	M36	adul	1	man1	m1	rig	8746092	38	1173	8	9	15	1	2	0	in	0	0	1	1	0	1	1	na	na	1	na	35	3	5	5	4	2	4	3	4
0	8		38	ETPIP	M36	adul	1	man1	m1	rig	8746092	38	1173	9	9	49	2	2	1	in	0	0	1	1	0	1	1	na	na	1	na	35	3	5	5	4	2	4	3	4
0	9	ET	38	ETPIP	M36	adul	1	man2	m2	lef	8790120	38	1182	1	4	10	1	1	1	in	0	0	1	1	1	1	5	na	na	1	na	77	4	5	4	5	3	3	4	4,166666667
0	9	ET	38	ETPIP	M36	adul	1	man2	m2	lef	8790120	38	1182	2	4	48	3	3	1	in	1	point	1	1	1	1	5	na	na	1	na	77	4	5	4	5	3	3	4	4,166666667
0	9	ET	38	ETPIP	M36	adul	1	man2	m2	lef	8790120	38	1182	3	5	36	2	2	1	in	0	0	1	1	1	1	5	na	na	1	na	77	4	5	4	5	3	3	4	4,166666667
0	9	ET	38	ETPIP	M36	adul	1	man2	m2	lef	8790120	38	1182	4	6	0	1	1	1	in	1	point	1	1	1	1	5	na	na	1	na	77	4	5	4	5	3	3	4	4,166666667
0	9	ET	38	ETPIP	M36	adul	1	man2	m2	lef	8790120	38	1182	5	6	30	2	2	1	in	1	point	1	1	1	1	5	na	na	1	na	77	4	5	4	5	3	3	4	4,166666667
0	9	ET	38	ETPIP	M36	adul	1	man2	m2	lef	8790120	38	1182	6	7	10	3	3	1	in	1	point	1	1	1	1	5	na	na	1	na	77	4	5	4	5	3	3	4	4,166666667
0	9	ET	38	ETPIP	M36	adul	1	man2	m2	lef	8790120	38	1182	7	7	50	1	1	1	in	1	point	1	1	1	1	5	na	na	1	na	77	4	5	4	5	3	3	4	4,166666667
0	9	ET	38	ETPIP	M36	adul	1	man2	m2	lef	8790120	38	1182	8	8	30	3	3	1	in	1	point	1	1	1	1	5	na	na	1	na	77	4	5	4	5	3	3	4	4,166666667
