"stimulus"	"study"	"age"	"condition"	"gender"	"yoke_video"	"version"	"side"	"ID"	"choices"	"light"	"which_cup"	"correct_choice"	"time_win"	"roi_c1"	"roi_c2"	"roi_c3"	"roi_cor"
"F2_gir2_cup1-17"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"2"	0	"time2"	NA	NA	NA	NA
"F2_gir2_cup1-17"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"2"	0	"time3"	NA	NA	NA	NA
"F2_gir2_cup1-17"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"2"	0	"time4"	NA	NA	NA	NA
"F2_gir2_cup1-17"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"2"	0	"time5"	NA	NA	NA	NA
"F2_gir2_cup3-19"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"2"	0	"time1"	0	NA	1	1
"F2_gir2_cup3-19"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"2"	0	"time2"	NA	NA	NA	NA
"F2_gir2_cup3-19"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"2"	0	"time3"	0	NA	1	1
"F2_gir2_cup3-19"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"2"	0	"time4"	NA	NA	NA	NA
"F2_gir2_cup3-19"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"2"	0	"time5"	NA	NA	NA	NA
"F2_gir2_cup1-21"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"3"	0	"time1"	0	NA	1	0
"F2_gir2_cup1-21"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"3"	0	"time2"	NA	NA	NA	NA
"F2_gir2_cup1-21"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"3"	0	"time3"	NA	NA	NA	NA
"F2_gir2_cup1-21"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"3"	0	"time4"	NA	NA	NA	NA
"F2_gir2_cup1-21"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"3"	0	"time5"	1	NA	0	1
"F2_gir2_cup3-23"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"3"	1	"time1"	0	NA	1	1
"F2_gir2_cup3-23"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"3"	1	"time2"	NA	NA	NA	NA
"F2_gir2_cup3-23"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"3"	1	"time3"	0	NA	1	1
"F2_gir2_cup3-23"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"3"	1	"time4"	0	NA	1	1
"F2_gir2_cup3-23"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"3"	1	"time5"	0	NA	1	1
"F2_gir2_cup2-25"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"2"	1	"time1"	0	NA	1	NA
"F2_gir2_cup2-25"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"2"	1	"time2"	NA	NA	NA	NA
"F2_gir2_cup2-25"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"2"	1	"time3"	NA	NA	NA	NA
"F2_gir2_cup2-25"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"2"	1	"time4"	NA	NA	NA	NA
"F2_gir2_cup2-25"	"ETPIP"	"M36"	"peer"	"0"	"f2"	"gir2"	"rig"	"243890"	"222222332"	"darks"	"2"	1	"time5"	0	NA	1	NA
"F3_gir3_cup3-9"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"3"	1	"time1"	0	NA	1	1
"F3_gir3_cup3-9"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"3"	1	"time2"	NA	NA	NA	NA
"F3_gir3_cup3-9"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"3"	1	"time3"	NA	NA	NA	NA
"F3_gir3_cup3-9"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"3"	1	"time4"	NA	NA	NA	NA
"F3_gir3_cup3-9"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"3"	1	"time5"	NA	NA	NA	NA
"F3_gir3_cup1-11"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"1"	1	"time1"	NA	NA	NA	NA
"F3_gir3_cup1-11"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"1"	1	"time2"	NA	NA	NA	NA
"F3_gir3_cup1-11"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"1"	1	"time3"	NA	NA	NA	NA
"F3_gir3_cup1-11"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"1"	1	"time4"	1	NA	0	1
"F3_gir3_cup1-11"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"1"	1	"time5"	NA	NA	NA	NA
"F3_gir3_cup2-13"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"2"	1	"time1"	NA	NA	NA	NA
"F3_gir3_cup2-13"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"2"	1	"time2"	NA	NA	NA	NA
"F3_gir3_cup2-13"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"2"	1	"time3"	NA	NA	NA	NA
"F3_gir3_cup2-13"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"2"	1	"time4"	NA	NA	NA	NA
"F3_gir3_cup2-13"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"2"	1	"time5"	NA	NA	NA	NA
"F3_gir3_cup1-15"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"1"	1	"time1"	NA	NA	NA	NA
"F3_gir3_cup1-15"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"1"	1	"time2"	NA	NA	NA	NA
"F3_gir3_cup1-15"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"1"	1	"time3"	NA	NA	NA	NA
"F3_gir3_cup1-15"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"1"	1	"time4"	NA	NA	NA	NA
"F3_gir3_cup1-15"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"1"	1	"time5"	NA	NA	NA	NA
"F3_gir3_cup3-17"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"3"	1	"time1"	NA	NA	NA	NA
"F3_gir3_cup3-17"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"3"	1	"time2"	NA	NA	NA	NA
"F3_gir3_cup3-17"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"3"	1	"time3"	NA	NA	NA	NA
"F3_gir3_cup3-17"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"3"	1	"time4"	0	NA	1	1
"F3_gir3_cup3-17"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"3"	1	"time5"	0	NA	1	1
"F3_gir3_cup2-19"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"2"	1	"time1"	NA	NA	NA	NA
"F3_gir3_cup2-19"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"2"	1	"time2"	NA	NA	NA	NA
"F3_gir3_cup2-19"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"2"	1	"time3"	NA	NA	NA	NA
"F3_gir3_cup2-19"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"2"	1	"time4"	NA	NA	NA	NA
"F3_gir3_cup2-19"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"2"	1	"time5"	NA	NA	NA	NA
"F3_gir3_cup1-21"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"1"	1	"time1"	NA	NA	NA	NA
"F3_gir3_cup1-21"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"1"	1	"time2"	NA	NA	NA	NA
"F3_gir3_cup1-21"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"1"	1	"time3"	NA	NA	NA	NA
"F3_gir3_cup1-21"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"1"	1	"time4"	NA	NA	NA	NA
"F3_gir3_cup1-21"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"1"	1	"time5"	NA	NA	NA	NA
"F3_gir3_cup3-23"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"3"	1	"time1"	NA	NA	NA	NA
"F3_gir3_cup3-23"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"3"	1	"time2"	NA	NA	NA	NA
"F3_gir3_cup3-23"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"3"	1	"time3"	NA	NA	NA	NA
"F3_gir3_cup3-23"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"3"	1	"time4"	NA	NA	NA	NA
"F3_gir3_cup3-23"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"3"	1	"time5"	NA	NA	NA	NA
"F3_gir3_cup2-25"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"2"	1	"time1"	NA	NA	NA	NA
"F3_gir3_cup2-25"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"2"	1	"time2"	NA	NA	NA	NA
"F3_gir3_cup2-25"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"2"	1	"time3"	NA	NA	NA	NA
"F3_gir3_cup2-25"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"2"	1	"time4"	NA	NA	NA	NA
"F3_gir3_cup2-25"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"243482"	"312132132"	"darks"	"2"	1	"time5"	NA	NA	NA	NA
"F3_gir3_cup3-9"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	1	"time1"	NA	NA	NA	NA
"F3_gir3_cup3-9"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	1	"time2"	NA	NA	NA	NA
"F3_gir3_cup3-9"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	1	"time3"	NA	NA	NA	NA
"F3_gir3_cup3-9"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	1	"time4"	NA	NA	NA	NA
"F3_gir3_cup3-9"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	1	"time5"	0	NA	1	1
"F3_gir3_cup1-11"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	0	"time1"	NA	NA	NA	NA
"F3_gir3_cup1-11"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	0	"time2"	NA	NA	NA	NA
"F3_gir3_cup1-11"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	0	"time3"	NA	NA	NA	NA
"F3_gir3_cup1-11"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	0	"time4"	NA	NA	NA	NA
"F3_gir3_cup1-11"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	0	"time5"	NA	NA	NA	NA
"F3_gir3_cup2-13"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"2"	1	"time1"	NA	NA	NA	NA
"F3_gir3_cup2-13"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"2"	1	"time2"	NA	NA	NA	NA
"F3_gir3_cup2-13"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"2"	1	"time3"	NA	NA	NA	NA
"F3_gir3_cup2-13"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"2"	1	"time4"	NA	NA	NA	NA
"F3_gir3_cup2-13"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"2"	1	"time5"	NA	NA	NA	NA
"F3_gir3_cup1-15"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"2"	0	"time1"	NA	NA	NA	NA
"F3_gir3_cup1-15"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"2"	0	"time2"	NA	NA	NA	NA
"F3_gir3_cup1-15"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"2"	0	"time3"	NA	NA	NA	NA
"F3_gir3_cup1-15"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"2"	0	"time4"	NA	NA	NA	NA
"F3_gir3_cup1-15"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"2"	0	"time5"	1	NA	0	1
"F3_gir3_cup3-17"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"2"	0	"time1"	NA	NA	NA	NA
"F3_gir3_cup3-17"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"2"	0	"time2"	NA	NA	NA	NA
"F3_gir3_cup3-17"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"2"	0	"time3"	NA	NA	NA	NA
"F3_gir3_cup3-17"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"2"	0	"time4"	NA	NA	NA	NA
"F3_gir3_cup3-17"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"2"	0	"time5"	NA	NA	NA	NA
"F3_gir3_cup2-19"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"2"	1	"time1"	0	NA	1	NA
"F3_gir3_cup2-19"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"2"	1	"time2"	NA	NA	NA	NA
"F3_gir3_cup2-19"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"2"	1	"time3"	NA	NA	NA	NA
"F3_gir3_cup2-19"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"2"	1	"time4"	NA	NA	NA	NA
"F3_gir3_cup2-19"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"2"	1	"time5"	NA	NA	NA	NA
"F3_gir3_cup1-21"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	0	"time1"	0	NA	1	0
"F3_gir3_cup1-21"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	0	"time2"	NA	NA	NA	NA
"F3_gir3_cup1-21"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	0	"time3"	NA	NA	NA	NA
"F3_gir3_cup1-21"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	0	"time4"	NA	NA	NA	NA
"F3_gir3_cup1-21"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	0	"time5"	0	NA	1	0
"F3_gir3_cup3-23"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	1	"time1"	NA	NA	NA	NA
"F3_gir3_cup3-23"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	1	"time2"	NA	NA	NA	NA
"F3_gir3_cup3-23"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	1	"time3"	NA	NA	NA	NA
"F3_gir3_cup3-23"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	1	"time4"	0	NA	1	1
"F3_gir3_cup3-23"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	1	"time5"	0	NA	1	1
"F3_gir3_cup2-25"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	0	"time1"	0	NA	1	NA
"F3_gir3_cup2-25"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	0	"time2"	NA	NA	NA	NA
"F3_gir3_cup2-25"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	0	"time3"	NA	NA	NA	NA
"F3_gir3_cup2-25"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	0	"time4"	NA	NA	NA	NA
"F3_gir3_cup2-25"	"ETPIP"	"M36"	"peer"	"0"	"f3"	"gir3"	"rig"	"247334"	"332222333"	"light"	"3"	0	"time5"	NA	NA	NA	NA
"M1_boy1_cup2-9"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"2"	1	"time1"	NA	NA	NA	NA
"M1_boy1_cup2-9"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"2"	1	"time2"	NA	NA	NA	NA
"M1_boy1_cup2-9"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"2"	1	"time3"	NA	NA	NA	NA
"M1_boy1_cup2-9"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"2"	1	"time4"	NA	NA	NA	NA
"M1_boy1_cup2-9"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"2"	1	"time5"	NA	NA	NA	NA
"M1_boy1_cup1-11"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"1"	1	"time1"	NA	NA	NA	NA
"M1_boy1_cup1-11"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"1"	1	"time2"	NA	NA	NA	NA
"M1_boy1_cup1-11"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"1"	1	"time3"	NA	NA	NA	NA
"M1_boy1_cup1-11"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"1"	1	"time4"	NA	NA	NA	NA
"M1_boy1_cup1-11"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"1"	1	"time5"	1	NA	0	1
"M1_boy1_cup3-13"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"3"	1	"time1"	NA	NA	NA	NA
"M1_boy1_cup3-13"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"3"	1	"time2"	NA	NA	NA	NA
"M1_boy1_cup3-13"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"3"	1	"time3"	NA	NA	NA	NA
"M1_boy1_cup3-13"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"3"	1	"time4"	NA	NA	NA	NA
"M1_boy1_cup3-13"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"3"	1	"time5"	NA	NA	NA	NA
"M1_boy1_cup1-15"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"1"	1	"time1"	NA	NA	NA	NA
"M1_boy1_cup1-15"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"1"	1	"time2"	NA	NA	NA	NA
"M1_boy1_cup1-15"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"1"	1	"time3"	NA	NA	NA	NA
"M1_boy1_cup1-15"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"1"	1	"time4"	NA	NA	NA	NA
"M1_boy1_cup1-15"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"1"	1	"time5"	NA	NA	NA	NA
"M1_boy1_cup3-17"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"3"	1	"time1"	NA	NA	NA	NA
"M1_boy1_cup3-17"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"3"	1	"time2"	NA	NA	NA	NA
"M1_boy1_cup3-17"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"3"	1	"time3"	NA	NA	NA	NA
"M1_boy1_cup3-17"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"3"	1	"time4"	NA	NA	NA	NA
"M1_boy1_cup3-17"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"3"	1	"time5"	NA	NA	NA	NA
"M1_boy1_cup2-19"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"2"	1	"time1"	NA	NA	NA	NA
"M1_boy1_cup2-19"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"2"	1	"time2"	NA	NA	NA	NA
"M1_boy1_cup2-19"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"2"	1	"time3"	NA	NA	NA	NA
"M1_boy1_cup2-19"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"2"	1	"time4"	NA	NA	NA	NA
"M1_boy1_cup2-19"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"2"	1	"time5"	NA	NA	NA	NA
"M1_boy1_cup1-21"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"1"	1	"time1"	NA	NA	NA	NA
"M1_boy1_cup1-21"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"1"	1	"time2"	NA	NA	NA	NA
"M1_boy1_cup1-21"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"1"	1	"time3"	NA	NA	NA	NA
"M1_boy1_cup1-21"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"1"	1	"time4"	NA	NA	NA	NA
"M1_boy1_cup1-21"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"1"	1	"time5"	1	NA	0	1
"M1_boy1_cup2-23"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"2"	1	"time1"	NA	NA	NA	NA
"M1_boy1_cup2-23"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"2"	1	"time2"	NA	NA	NA	NA
"M1_boy1_cup2-23"	"ETPIP"	"M36"	"peer"	"1"	"m1"	"boy1"	"lef"	"243451"	"213132122"	"darks"	"2"	1	"time3"	NA	NA	NA	NA
